DateTime,AEG,ARGX,ASML,AZN,BBVA,BCS,BP,BTI,BUD,DB,DEO,E,EQNR,ERIC,FMS,GSK,HSBC,IHG,ING,LYG,NGG,NOK,NVO,NVS,NWG,PHG,PSO,PUK,RELX,RIO,RTO,RYAAY,SAN,SAP,SHEL,SNN,SNY,TS,TTE,UBS,UL,VOD,WPP,GMAB,HLN
2020-01-03,473842.0,54128.0,59901.0,243428.0,435671.0,353252.0,1868550.0,283305.0,83927.0,1170760.0,19061.0,27648.0,237072.0,620983.0,16934.0,417580.0,216141.0,6278.0,309462.0,3994449.0,48544.0,1865893.0,147001.0,112323.0,187636.0,37240.0,37570.0,83053.0,43264.0,163974.0,949.0,93135.0,712067.0,49648.0,774610.0,84548.0,278760.0,267033.0,156010.0,362969.0,67600.0,170900.0,11821.0,56942.0,0.0
2020-01-06,123853.0,29813.0,74619.0,352815.0,493840.0,279597.0,2011969.0,205757.0,105503.0,696750.0,21629.0,49846.0,231384.0,690149.0,20130.0,257609.0,207717.0,8277.0,224887.0,817141.0,42369.0,6660642.0,219176.0,245243.0,144447.0,34684.0,15241.0,43536.0,34823.0,307981.0,111.0,27422.0,562532.0,35625.0,304750.0,77657.0,181147.0,439081.0,165975.0,267391.0,79394.0,308139.0,5539.0,27291.0,0.0
2020-01-07,114737.0,23463.0,55077.0,320008.0,237318.0,487839.0,1663440.0,473682.0,204593.0,670369.0,36099.0,29823.0,129841.0,797117.0,14937.0,177040.0,284621.0,9856.0,349573.0,706463.0,22202.0,4982516.0,158776.0,220337.0,79852.0,79359.0,15344.0,61355.0,36837.0,274156.0,2179.0,20283.0,1221113.0,40874.0,328396.0,46773.0,92495.0,238212.0,124794.0,379750.0,70558.0,301518.0,12302.0,18905.0,0.0
2020-01-08,113686.0,24813.0,61147.0,220181.0,279034.0,568489.0,1149144.0,247808.0,181894.0,922938.0,30299.0,26935.0,203140.0,376093.0,14925.0,234288.0,281146.0,7955.0,253996.0,688014.0,41991.0,2055812.0,265585.0,133846.0,122852.0,49155.0,19818.0,136809.0,20016.0,338253.0,507.0,27821.0,1068358.0,82888.0,451084.0,49936.0,116854.0,306326.0,208360.0,736405.0,117786.0,248040.0,5538.0,23220.0,0.0
2020-01-09,48983.0,105424.0,64162.0,282498.0,305657.0,365998.0,917899.0,244441.0,247950.0,902301.0,35041.0,74183.0,198294.0,332863.0,15179.0,326003.0,225039.0,30390.0,125241.0,868740.0,95129.0,2246424.0,101252.0,68728.0,114462.0,40174.0,25780.0,31814.0,33938.0,351452.0,350.0,67396.0,1029480.0,36617.0,352377.0,31536.0,97206.0,291762.0,248255.0,1142447.0,92795.0,385613.0,7752.0,20553.0,0.0
2020-01-10,156486.0,20621.0,82080.0,447741.0,212213.0,339833.0,719643.0,123701.0,102700.0,723893.0,27599.0,8021.0,265256.0,991518.0,19259.0,246757.0,231550.0,17089.0,307210.0,529257.0,63048.0,1844166.0,145354.0,216863.0,236428.0,51826.0,43816.0,30280.0,26668.0,183191.0,1429.0,71002.0,543158.0,53902.0,305854.0,69134.0,261082.0,439280.0,374231.0,410730.0,96621.0,317165.0,15180.0,21379.0,0.0
2020-01-13,112217.0,22197.0,82463.0,432681.0,570863.0,433843.0,848304.0,108606.0,144527.0,856031.0,26057.0,50892.0,268327.0,775162.0,20531.0,274046.0,230752.0,10129.0,312460.0,551534.0,34413.0,2326467.0,103764.0,159683.0,162019.0,99589.0,31712.0,45176.0,35543.0,178944.0,3021.0,65907.0,574264.0,33138.0,374756.0,48775.0,97310.0,200112.0,274191.0,498342.0,91620.0,303360.0,10533.0,54036.0,0.0
2020-01-14,115753.0,42664.0,89004.0,355851.0,369033.0,455840.0,889216.0,129505.0,147710.0,864680.0,19223.0,48207.0,291229.0,1292588.0,30453.0,231294.0,145422.0,20438.0,485171.0,800730.0,51203.0,3943459.0,178398.0,212267.0,229535.0,101148.0,25796.0,34798.0,35244.0,125466.0,4288.0,37579.0,1052931.0,58384.0,284623.0,57557.0,142429.0,344475.0,186982.0,386469.0,94486.0,1048445.0,12110.0,36807.0,0.0
2020-01-15,81339.0,21276.0,104894.0,528043.0,234637.0,764854.0,496991.0,128109.0,169250.0,716667.0,21163.0,31666.0,142155.0,865277.0,38274.0,375224.0,151102.0,5678.0,265213.0,386231.0,66737.0,2534352.0,386953.0,557274.0,195823.0,37851.0,66269.0,47544.0,26227.0,213741.0,633.0,92314.0,461330.0,35660.0,272491.0,43467.0,138301.0,401913.0,128485.0,238729.0,78699.0,450232.0,9048.0,68561.0,0.0
2020-01-16,207130.0,65033.0,135079.0,221714.0,446410.0,300026.0,690012.0,176415.0,155945.0,814458.0,22780.0,19498.0,317322.0,611296.0,36326.0,361378.0,169593.0,10582.0,367384.0,1414622.0,60649.0,2125191.0,370769.0,177876.0,158277.0,59490.0,149651.0,35410.0,42883.0,154814.0,186.0,60270.0,598556.0,67749.0,256218.0,54680.0,52761.0,177034.0,150068.0,196492.0,139190.0,335964.0,21480.0,78368.0,0.0
2020-01-17,46981.0,25493.0,167910.0,386456.0,236764.0,450533.0,734616.0,143452.0,75990.0,693953.0,39391.0,19465.0,584764.0,627141.0,12621.0,300637.0,145745.0,4475.0,464512.0,851603.0,50569.0,1619949.0,293961.0,291965.0,129125.0,71434.0,61849.0,27096.0,23515.0,227639.0,0.0,42656.0,1037943.0,42192.0,294755.0,16050.0,117156.0,284455.0,124688.0,270314.0,63286.0,374573.0,12422.0,33879.0,0.0
2020-01-21,194182.0,22479.0,84293.0,370694.0,609958.0,292323.0,1484395.0,117981.0,148584.0,582194.0,17438.0,18042.0,1081916.0,985966.0,24976.0,525733.0,400197.0,12097.0,283224.0,1064740.0,74021.0,1376396.0,213831.0,373318.0,285053.0,40050.0,46010.0,34169.0,20860.0,389024.0,1454.0,44162.0,892347.0,63512.0,421438.0,14576.0,296473.0,454362.0,121757.0,1227679.0,136399.0,294376.0,10993.0,22400.0,0.0
2020-01-22,169529.0,14651.0,126303.0,519998.0,494231.0,541535.0,1014246.0,125756.0,138975.0,511656.0,16177.0,74586.0,572776.0,573837.0,24676.0,318395.0,183276.0,13118.0,457145.0,697659.0,84046.0,1735081.0,147627.0,143578.0,88743.0,39610.0,65764.0,50913.0,33751.0,287238.0,500.0,59577.0,411175.0,33718.0,276868.0,54395.0,179243.0,433631.0,229301.0,650745.0,209566.0,351095.0,12958.0,41730.0,0.0
2020-01-23,88109.0,19080.0,105640.0,467416.0,574774.0,534190.0,902923.0,102524.0,244119.0,639224.0,21879.0,7410.0,182672.0,1451658.0,57964.0,331523.0,210615.0,36078.0,245691.0,885739.0,63539.0,2476708.0,105158.0,100936.0,131747.0,42643.0,18312.0,36764.0,56607.0,447831.0,19100.0,106206.0,588900.0,64872.0,283997.0,44697.0,55568.0,687336.0,61298.0,318197.0,119268.0,302470.0,10345.0,20176.0,0.0
2020-01-24,171814.0,16739.0,86602.0,844242.0,612695.0,739392.0,918443.0,111379.0,232526.0,882914.0,21614.0,8442.0,269598.0,1980543.0,112747.0,819619.0,341370.0,8447.0,280118.0,712460.0,67567.0,3522609.0,381026.0,299365.0,230925.0,71854.0,25234.0,20118.0,83136.0,329149.0,725.0,69306.0,1388275.0,51945.0,377364.0,61211.0,282381.0,272354.0,161754.0,492723.0,387659.0,1063230.0,9923.0,25446.0,0.0
2020-01-27,142647.0,17798.0,135905.0,242666.0,432072.0,525309.0,1081957.0,75083.0,188022.0,877767.0,26457.0,31371.0,324253.0,1711278.0,69730.0,328151.0,208646.0,13000.0,333467.0,492884.0,62005.0,4097665.0,179629.0,208601.0,255951.0,153008.0,27379.0,70209.0,28628.0,331023.0,16793.0,39532.0,285504.0,133442.0,309675.0,46032.0,135592.0,541879.0,262520.0,754687.0,734636.0,491711.0,6011.0,41850.0,0.0
2020-01-28,125152.0,9796.0,113929.0,380758.0,512368.0,297381.0,1128682.0,146186.0,323231.0,411029.0,50025.0,43553.0,423411.0,2225559.0,110421.0,587107.0,330396.0,13038.0,303731.0,353493.0,61743.0,1874359.0,224789.0,412491.0,139337.0,96139.0,51700.0,67458.0,39447.0,302752.0,4320.0,47055.0,811818.0,209716.0,390527.0,60719.0,124993.0,260219.0,123794.0,255767.0,132966.0,364646.0,9677.0,20905.0,0.0
2020-01-29,106518.0,26620.0,158839.0,718484.0,579435.0,635173.0,835930.0,95545.0,110252.0,630427.0,51518.0,17395.0,202219.0,1114737.0,115635.0,867676.0,474577.0,41673.0,179380.0,217937.0,79304.0,4710982.0,150506.0,498554.0,103661.0,54957.0,23383.0,33275.0,20854.0,160345.0,1540.0,95068.0,1002282.0,88130.0,624479.0,26086.0,264592.0,334360.0,228762.0,400260.0,83847.0,546040.0,8560.0,55002.0,0.0
2020-01-30,121164.0,27105.0,235892.0,643908.0,1249217.0,280347.0,1154594.0,133108.0,92695.0,1298951.0,87515.0,11642.0,309972.0,1025821.0,41785.0,411874.0,374026.0,9447.0,318659.0,531336.0,57967.0,1785106.0,231037.0,193650.0,179409.0,69976.0,45207.0,53393.0,55219.0,173875.0,840.0,46604.0,811349.0,121515.0,1188195.0,105554.0,143414.0,441718.0,280266.0,1760634.0,97360.0,325547.0,8325.0,37123.0,0.0
2020-01-31,127684.0,46799.0,186475.0,584449.0,413115.0,428560.0,1455422.0,160905.0,144473.0,842957.0,30403.0,56348.0,419964.0,1233501.0,63020.0,427718.0,355317.0,17936.0,416459.0,979897.0,30812.0,2462722.0,210538.0,195010.0,411859.0,48759.0,48192.0,43071.0,34292.0,615224.0,3032.0,65448.0,1703219.0,96910.0,1009092.0,90553.0,226838.0,459826.0,233914.0,1087504.0,104269.0,440636.0,23738.0,38266.0,0.0
2020-02-03,159467.0,66903.0,96126.0,248850.0,368811.0,172422.0,2382933.0,172121.0,135570.0,762701.0,38809.0,46604.0,306549.0,888632.0,37553.0,421654.0,224523.0,8531.0,216586.0,355920.0,35979.0,1561630.0,139514.0,155707.0,119552.0,63904.0,29055.0,33404.0,37428.0,182857.0,2190.0,97036.0,527014.0,54095.0,680585.0,75132.0,112080.0,488076.0,271799.0,406783.0,140872.0,320087.0,8363.0,10885.0,0.0
2020-02-04,172617.0,26699.0,103517.0,336099.0,207173.0,572424.0,2222310.0,180657.0,76790.0,895135.0,52875.0,21077.0,344835.0,894467.0,34328.0,349594.0,338083.0,51955.0,262141.0,911640.0,43865.0,2283387.0,287373.0,135003.0,291656.0,72817.0,22263.0,32149.0,55048.0,392030.0,439.0,63453.0,1074955.0,43719.0,440983.0,57199.0,97587.0,292718.0,152895.0,487059.0,88445.0,366108.0,10520.0,17102.0,0.0
2020-02-05,228600.0,16087.0,137698.0,396145.0,412815.0,202251.0,1391483.0,57722.0,203080.0,699179.0,19392.0,22727.0,344769.0,682029.0,37150.0,961097.0,259956.0,18429.0,434601.0,363646.0,37369.0,5149750.0,407608.0,213805.0,118638.0,42554.0,82981.0,24224.0,46610.0,225298.0,15951.0,52100.0,984078.0,83788.0,623296.0,61098.0,170659.0,250432.0,431139.0,768862.0,76509.0,650896.0,17428.0,25563.0,0.0
2020-02-06,74090.0,11715.0,116730.0,403904.0,788344.0,301749.0,1313352.0,134668.0,59786.0,2429037.0,26451.0,19947.0,622252.0,632506.0,22068.0,441961.0,215210.0,14320.0,852277.0,308977.0,43310.0,6435145.0,251137.0,154936.0,247947.0,77400.0,64828.0,22785.0,22079.0,136752.0,1592.0,98204.0,601112.0,110591.0,529459.0,27014.0,300358.0,425020.0,151573.0,239894.0,79280.0,761214.0,6767.0,41795.0,0.0
2020-02-07,144428.0,8952.0,284459.0,237574.0,615495.0,261303.0,1113894.0,173135.0,138115.0,595356.0,21395.0,16070.0,366989.0,3003562.0,19563.0,443555.0,171273.0,21137.0,341769.0,950944.0,43845.0,7295798.0,120098.0,191432.0,68695.0,34644.0,15962.0,31856.0,38825.0,201547.0,799.0,61943.0,621036.0,69886.0,601163.0,60810.0,142272.0,425751.0,187756.0,419391.0,79915.0,420708.0,14670.0,32871.0,0.0
2020-02-10,126532.0,14660.0,58985.0,219723.0,258710.0,116601.0,851220.0,89550.0,106739.0,934193.0,19575.0,41663.0,430836.0,1079522.0,28973.0,287409.0,160735.0,21634.0,302917.0,215799.0,27633.0,4821556.0,187043.0,312994.0,86711.0,65101.0,24499.0,23913.0,26968.0,116598.0,0.0,41517.0,730616.0,64100.0,434791.0,39244.0,134063.0,417279.0,135536.0,191440.0,63507.0,213431.0,60086.0,9965.0,0.0
2020-02-11,105964.0,7461.0,194989.0,266260.0,328835.0,386836.0,949156.0,147280.0,215339.0,776038.0,20899.0,77435.0,532940.0,1668026.0,33082.0,517976.0,354410.0,31525.0,266642.0,496223.0,28921.0,4550327.0,216180.0,251635.0,89333.0,30680.0,37826.0,31773.0,61116.0,471513.0,3909.0,40568.0,268789.0,63000.0,508234.0,42029.0,104413.0,161480.0,152010.0,184010.0,71041.0,338207.0,8461.0,24591.0,0.0
2020-02-12,158620.0,32330.0,104419.0,421334.0,350433.0,540469.0,1269975.0,249203.0,95463.0,462500.0,64950.0,33336.0,414940.0,1590360.0,37628.0,411922.0,194861.0,20821.0,167244.0,410691.0,37660.0,3041643.0,132103.0,305374.0,122610.0,56050.0,46084.0,73552.0,57550.0,264651.0,557.0,68748.0,1007518.0,31790.0,594501.0,36541.0,93819.0,223402.0,196975.0,520512.0,58192.0,449678.0,18531.0,24261.0,0.0
2020-02-13,118333.0,43356.0,88913.0,325959.0,731641.0,371042.0,1053757.0,139572.0,151995.0,1264195.0,17684.0,33421.0,1028292.0,461911.0,26139.0,188935.0,441699.0,13579.0,339205.0,491297.0,29552.0,3438865.0,101921.0,181520.0,184732.0,50280.0,79507.0,26458.0,64352.0,137755.0,217.0,66768.0,436225.0,38245.0,617760.0,23502.0,85063.0,195156.0,385568.0,587011.0,82376.0,236540.0,13092.0,17105.0,0.0
2020-02-14,135977.0,19469.0,100202.0,489448.0,629517.0,254536.0,1285430.0,219043.0,147463.0,366498.0,19101.0,87085.0,365327.0,545877.0,19973.0,352786.0,624413.0,16049.0,377027.0,796154.0,110023.0,2251462.0,118265.0,106035.0,267256.0,39865.0,42995.0,30560.0,38223.0,199888.0,1850.0,36328.0,1057387.0,36063.0,500939.0,37030.0,114747.0,388521.0,169443.0,1715937.0,104966.0,397642.0,12977.0,41898.0,0.0
2020-02-18,68319.0,8718.0,80661.0,765932.0,789875.0,756638.0,888451.0,259900.0,107512.0,904669.0,40224.0,15423.0,538712.0,454655.0,13385.0,602812.0,755541.0,14432.0,245164.0,663543.0,70207.0,1717753.0,125345.0,99904.0,180679.0,45920.0,47789.0,30286.0,25458.0,94788.0,139.0,55960.0,490648.0,46244.0,458538.0,30411.0,300526.0,234609.0,220753.0,574625.0,49104.0,900911.0,7435.0,75678.0,0.0
2020-02-19,65132.0,33410.0,84754.0,564935.0,659727.0,266485.0,1283974.0,138658.0,82970.0,814031.0,11746.0,11618.0,192644.0,694985.0,43688.0,455373.0,601830.0,32955.0,327762.0,415448.0,88202.0,3811086.0,84915.0,177369.0,100810.0,31048.0,43988.0,16532.0,27878.0,153719.0,294.0,72806.0,393772.0,78829.0,1069135.0,88119.0,155052.0,400135.0,179726.0,239097.0,104456.0,439931.0,8690.0,90260.0,0.0
2020-02-20,116741.0,18931.0,122959.0,393513.0,1376062.0,646246.0,670489.0,146882.0,103364.0,791386.0,17609.0,12206.0,364594.0,903441.0,38121.0,500950.0,378018.0,59112.0,202369.0,4214759.0,42110.0,1753418.0,89110.0,95349.0,114292.0,102284.0,76579.0,53121.0,56548.0,237749.0,1054.0,198997.0,314890.0,46716.0,823275.0,127570.0,103304.0,471168.0,176125.0,496800.0,63876.0,1177997.0,13065.0,119188.0,0.0
2020-02-21,149668.0,103659.0,147323.0,737414.0,928909.0,513641.0,1212256.0,114118.0,258979.0,2327802.0,22217.0,39200.0,425410.0,518231.0,39638.0,331697.0,639281.0,18860.0,360968.0,1724584.0,41764.0,1702135.0,106955.0,296764.0,93120.0,63970.0,78928.0,75760.0,55800.0,449989.0,740.0,66589.0,477025.0,37160.0,746944.0,68363.0,117780.0,492281.0,160807.0,555065.0,42794.0,398534.0,5450.0,122137.0,0.0
2020-02-24,287065.0,19363.0,113089.0,894973.0,556608.0,662877.0,1092373.0,272707.0,221352.0,1299851.0,41330.0,36816.0,609341.0,1154140.0,26688.0,591226.0,605952.0,65217.0,628893.0,1917340.0,78490.0,2677835.0,261612.0,717266.0,261690.0,168855.0,80463.0,204722.0,61017.0,434452.0,329.0,128516.0,954052.0,70405.0,704957.0,64480.0,380346.0,389098.0,251295.0,806363.0,76873.0,465638.0,14774.0,36677.0,0.0
2020-02-25,975689.0,38590.0,128007.0,845310.0,942523.0,635812.0,1939537.0,394892.0,286824.0,1097298.0,34356.0,38340.0,860304.0,1226997.0,111906.0,589672.0,1009674.0,46749.0,627767.0,1756470.0,58711.0,3751335.0,153617.0,537958.0,326869.0,134178.0,70707.0,130293.0,68920.0,477125.0,1880.0,187849.0,1778135.0,128509.0,799777.0,110941.0,234328.0,709722.0,361516.0,605138.0,100320.0,323598.0,22858.0,72494.0,0.0
2020-02-26,206158.0,57025.0,142001.0,899621.0,713744.0,604146.0,1454203.0,110483.0,223801.0,1194457.0,45626.0,57936.0,702112.0,2047242.0,242805.0,356715.0,880451.0,34178.0,1212399.0,844585.0,75324.0,5824616.0,253732.0,429487.0,179621.0,108011.0,58946.0,81126.0,45728.0,300139.0,2950.0,453519.0,1018708.0,98296.0,702750.0,144201.0,464917.0,424413.0,225897.0,583782.0,94568.0,370946.0,17250.0,59353.0,0.0
2020-02-27,317000.0,17563.0,232691.0,707107.0,785358.0,966597.0,1744728.0,262513.0,698580.0,1502948.0,64508.0,35576.0,1079178.0,1083440.0,66516.0,679602.0,1029866.0,34037.0,703674.0,730124.0,152656.0,4234270.0,284600.0,768100.0,381209.0,197269.0,96164.0,91698.0,111123.0,652614.0,1734.0,224431.0,1854950.0,122438.0,1006373.0,93961.0,340531.0,1334356.0,225340.0,624177.0,230025.0,567428.0,56071.0,84409.0,0.0
2020-02-28,615960.0,47271.0,169581.0,768370.0,1558364.0,1052467.0,2441774.0,329035.0,1529578.0,1148150.0,117535.0,126470.0,1153705.0,1551692.0,31094.0,1357625.0,1158119.0,72872.0,1457876.0,1640196.0,107671.0,3626591.0,310164.0,412517.0,505988.0,248865.0,128716.0,134026.0,109215.0,908764.0,4651.0,442746.0,2483990.0,158637.0,1267752.0,126604.0,376882.0,753002.0,421177.0,1239332.0,361181.0,1045187.0,59949.0,40252.0,0.0
2020-03-02,443159.0,28354.0,135757.0,921334.0,2196595.0,1254670.0,2059232.0,1021386.0,584180.0,2178868.0,51777.0,110253.0,530756.0,2278645.0,55804.0,1027439.0,1169663.0,36297.0,857823.0,1357175.0,142987.0,4402635.0,344519.0,354036.0,369239.0,143772.0,137138.0,145009.0,136481.0,424103.0,1850.0,216112.0,2130421.0,87820.0,868073.0,121981.0,645845.0,433171.0,304823.0,1075338.0,328862.0,1132820.0,63251.0,88142.0,0.0
2020-03-03,775316.0,30460.0,202855.0,462490.0,1568455.0,2183128.0,3858506.0,368013.0,284764.0,2234320.0,60956.0,52740.0,577348.0,1123949.0,42066.0,911656.0,1484092.0,24440.0,1508068.0,5660574.0,145462.0,4779262.0,259397.0,465923.0,475046.0,150041.0,218486.0,73465.0,133141.0,934915.0,4356.0,91286.0,2980887.0,72506.0,1273117.0,208868.0,219776.0,580034.0,359511.0,1256437.0,211694.0,682898.0,30208.0,66937.0,0.0
2020-03-04,818005.0,39235.0,317709.0,365094.0,1319858.0,728521.0,1755465.0,396497.0,216683.0,1688795.0,51041.0,58481.0,419833.0,546874.0,31112.0,611204.0,777462.0,43307.0,1366983.0,1477013.0,200745.0,3325551.0,235690.0,281330.0,278575.0,228909.0,118044.0,47671.0,82434.0,554416.0,1325.0,151733.0,3054599.0,93633.0,643584.0,87858.0,208543.0,850288.0,269398.0,908445.0,131100.0,605530.0,27566.0,61821.0,0.0
2020-03-05,1151648.0,15712.0,205470.0,942724.0,1864708.0,895637.0,2299864.0,329377.0,330648.0,1616712.0,43629.0,67846.0,248657.0,1178277.0,32898.0,758926.0,1433896.0,24258.0,913698.0,1705200.0,83250.0,3530860.0,285723.0,248178.0,331045.0,356643.0,97305.0,47649.0,85513.0,690668.0,4533.0,83878.0,4084741.0,208251.0,1153976.0,236608.0,377494.0,652943.0,270640.0,1194380.0,172693.0,463451.0,47796.0,38569.0,0.0
2020-03-06,924937.0,75245.0,230627.0,565057.0,1923694.0,1259903.0,2205802.0,343355.0,438247.0,1858133.0,76648.0,548930.0,591448.0,2145800.0,30361.0,873523.0,1203314.0,292577.0,1348271.0,3643022.0,90686.0,4742847.0,288305.0,361889.0,711984.0,180993.0,112244.0,101665.0,154223.0,615602.0,2285.0,137051.0,4577866.0,146174.0,1652627.0,110187.0,258511.0,1087125.0,605722.0,982237.0,268208.0,490343.0,41488.0,75128.0,0.0
2020-03-09,650474.0,76210.0,249391.0,618575.0,592986.0,820745.0,3240803.0,571510.0,680338.0,1630144.0,120096.0,55720.0,288866.0,2672472.0,30056.0,1051922.0,2050801.0,103968.0,851405.0,1107032.0,98675.0,4574799.0,305900.0,293224.0,242928.0,274001.0,90237.0,123676.0,212267.0,765492.0,2533.0,87802.0,894582.0,186331.0,1229236.0,221745.0,405282.0,762015.0,419041.0,917571.0,256256.0,668055.0,44389.0,51421.0,0.0
2020-03-10,747320.0,53178.0,336258.0,1100579.0,689071.0,3265940.0,1419963.0,518643.0,445008.0,1978096.0,57322.0,109515.0,604012.0,2942200.0,26507.0,1358414.0,1519874.0,67207.0,1510449.0,4961498.0,157449.0,4317063.0,433022.0,713083.0,345020.0,252875.0,183636.0,87636.0,258150.0,765993.0,4207.0,119303.0,2034684.0,133138.0,1311570.0,254008.0,378299.0,1345018.0,396085.0,424088.0,226909.0,561718.0,40994.0,84586.0,0.0
2020-03-11,802406.0,24281.0,198471.0,822722.0,1683401.0,2204073.0,3008803.0,610757.0,424274.0,2890620.0,163310.0,61988.0,891679.0,1098738.0,27797.0,1180934.0,1175266.0,54424.0,2825380.0,2332919.0,105430.0,6039147.0,389615.0,266187.0,497889.0,368623.0,63947.0,99108.0,297527.0,1298783.0,3183.0,138142.0,2557838.0,210605.0,1180352.0,191696.0,305091.0,2098005.0,658617.0,1950422.0,224812.0,819592.0,21255.0,60692.0,0.0
2020-03-12,565140.0,35512.0,389262.0,694815.0,1322518.0,1302859.0,2717434.0,445905.0,1071128.0,1934254.0,217163.0,88051.0,861363.0,1480661.0,40009.0,726066.0,974005.0,48786.0,1421470.0,2601027.0,78776.0,5543310.0,441276.0,423313.0,633372.0,291579.0,239323.0,267243.0,193588.0,916624.0,21705.0,349536.0,1600636.0,174981.0,1298232.0,274661.0,319422.0,925444.0,488556.0,948201.0,221656.0,979557.0,48337.0,41637.0,0.0
2020-03-13,773696.0,52030.0,270577.0,794838.0,1871889.0,1292344.0,2183930.0,744622.0,1337556.0,1696559.0,140575.0,80415.0,818040.0,1614854.0,60854.0,1166830.0,1398838.0,51896.0,1280632.0,2010377.0,95732.0,3502601.0,237553.0,664633.0,531593.0,239295.0,210551.0,205021.0,228100.0,546058.0,18190.0,200004.0,2972842.0,288499.0,1896509.0,117099.0,381263.0,366214.0,477955.0,846819.0,244631.0,752621.0,44777.0,162850.0,0.0
2020-03-16,537845.0,40608.0,360909.0,763333.0,711313.0,1584706.0,2286742.0,626389.0,1614673.0,1663596.0,157954.0,65276.0,877014.0,1098310.0,46642.0,967891.0,564172.0,70740.0,3429481.0,1484760.0,182635.0,3259051.0,371092.0,815522.0,376874.0,214214.0,197068.0,221827.0,328488.0,442940.0,12667.0,356464.0,1208859.0,184728.0,1067612.0,185719.0,226179.0,451788.0,373726.0,638030.0,1033181.0,646076.0,79700.0,138032.0,0.0
2020-03-17,775565.0,34170.0,182512.0,923639.0,631696.0,931203.0,1627213.0,610911.0,652815.0,1414022.0,153059.0,88398.0,677129.0,1465257.0,63677.0,908790.0,1204254.0,175729.0,1304883.0,3211684.0,170491.0,3272694.0,269167.0,323099.0,592832.0,142462.0,98317.0,130012.0,274512.0,423636.0,16570.0,371094.0,1470342.0,278772.0,1584067.0,171951.0,249402.0,446424.0,531264.0,1411136.0,221668.0,759700.0,93587.0,80449.0,0.0
2020-03-18,636590.0,20518.0,873024.0,771271.0,525688.0,850868.0,2239467.0,624253.0,965775.0,1699530.0,162663.0,86012.0,422751.0,1381002.0,76729.0,1131380.0,819680.0,70748.0,905175.0,1619134.0,136862.0,5285104.0,422352.0,486631.0,619951.0,187693.0,110081.0,125933.0,147925.0,466577.0,19310.0,322545.0,1613390.0,118024.0,1578990.0,409080.0,439866.0,378703.0,486389.0,1337456.0,301584.0,1196532.0,51735.0,52277.0,0.0
2020-03-19,394060.0,15392.0,267384.0,1566754.0,535072.0,928934.0,1683903.0,981282.0,568451.0,1572328.0,87403.0,60986.0,587855.0,1466914.0,42046.0,1237033.0,788907.0,120921.0,653172.0,3868512.0,121673.0,3321999.0,457920.0,380263.0,382238.0,200407.0,210411.0,128985.0,154145.0,491462.0,11349.0,139006.0,736599.0,276237.0,1291049.0,371636.0,447105.0,475060.0,992863.0,951075.0,500112.0,1610160.0,38442.0,87618.0,0.0
2020-03-20,1034359.0,23688.0,233357.0,924721.0,694590.0,610581.0,3940081.0,840085.0,439748.0,2144977.0,93594.0,147187.0,1210637.0,1558520.0,102747.0,1011601.0,1950099.0,77135.0,1831457.0,1054044.0,241994.0,3692826.0,429888.0,411661.0,509990.0,159795.0,238577.0,147296.0,306552.0,574375.0,6237.0,366794.0,1700621.0,155646.0,1786911.0,341388.0,483565.0,634104.0,1410058.0,1031257.0,277424.0,1389704.0,75396.0,195873.0,0.0
2020-03-23,449647.0,35592.0,145041.0,747470.0,646372.0,1490012.0,3523307.0,373138.0,373828.0,1349606.0,123423.0,73247.0,694170.0,1814334.0,58483.0,668069.0,1427948.0,68655.0,2300095.0,1724134.0,173602.0,5716758.0,253458.0,414038.0,381051.0,148484.0,306072.0,129711.0,282994.0,521129.0,4955.0,245406.0,1361835.0,149461.0,1913906.0,281768.0,218518.0,516341.0,516681.0,997863.0,318490.0,1254748.0,137256.0,58350.0,0.0
2020-03-24,435923.0,24193.0,257409.0,768107.0,454578.0,1031805.0,2948806.0,1054126.0,542147.0,1260095.0,195370.0,56868.0,806496.0,1092087.0,102304.0,1106925.0,927447.0,25348.0,3188907.0,2126376.0,178324.0,4342406.0,513095.0,627447.0,556220.0,317169.0,199037.0,130872.0,164668.0,511370.0,3629.0,322632.0,909996.0,139954.0,1394540.0,153765.0,318432.0,471484.0,396121.0,949701.0,403554.0,837113.0,63734.0,59345.0,0.0
2020-03-25,431051.0,27255.0,254776.0,675258.0,584994.0,1660378.0,5099928.0,550928.0,505701.0,1577088.0,121811.0,111621.0,650455.0,2511622.0,336306.0,1103269.0,957226.0,39855.0,2146305.0,2281282.0,152785.0,6058205.0,376007.0,644726.0,595789.0,186306.0,135245.0,125443.0,265548.0,433002.0,5149.0,274284.0,1295484.0,83964.0,1372643.0,190118.0,482987.0,602014.0,1212259.0,1253791.0,425014.0,943403.0,146896.0,32386.0,0.0
2020-03-26,584098.0,19038.0,246635.0,642092.0,544785.0,1099171.0,5685612.0,381350.0,352260.0,1187040.0,106285.0,19267.0,451637.0,1084872.0,115896.0,766825.0,877734.0,124557.0,1724653.0,1684088.0,100109.0,3541767.0,371033.0,249738.0,376564.0,258958.0,138846.0,128391.0,226763.0,336678.0,2536.0,241496.0,3288758.0,223258.0,1917767.0,203014.0,248406.0,452753.0,312105.0,893425.0,317619.0,957429.0,62280.0,103201.0,0.0
